chr	start	end	name	score	strand	gene	external_gene_name	annotation	finalized_annotation	grouped_annotation	annotation_count	TOTAL_TagCount	Nuc_F_M_BC	Nuc_F_S_BC	Cyto_F_M_BC	Cyto_F_S_BC	NLS_I_M_BC	NLS_I_S_BC	NES_I_M_BC	NES_I_S_BC	G3BP_I_M_BC	G3BP_I_S_BC	NLS_E_M_BC	NLS_E_S_BC	NES_E_M_BC	NES_E_S_BC	G3BP_E_M_BC	G3BP_E_S_BC	TOTAL_BC	NLS_I_M_1	NLS_I_M_2	NES_I_M_1	NES_I_M_2	G3BP_I_M_1	G3BP_I_M_2	G3BP_I_M_3	G3BP_I_M_4
chr1	 16666916	 16666936	chr1-593	   70.50	-	ENSG00000207513	RNU1-3	snRNA	snRNA	ncRNA	1	0.0005754198	3	3	3	3	2	2	2	1	3	3	4	4	3	3	1	2	42	8.645102e-06	1.830191e-05	4.794864e-06	1.653412e-05	5.063804e-05	4.743968e-06	7.840421e-06	0
chr1	 16684398	 16684418	chr1-993	   35.30	-	ENSG00000280114		intron	intron	intron	1	0.0001927976	3	2	3	3	2	1	1	1	1	3	1	0	1	0	2	3	27	1.235015e-06	3.812898e-07	0	8.267059e-06	0	0	2.613474e-06	0
chr1	 16684756	 16684776	chr1-685	   43.60	-	ENSG00000280114		intron	intron	intron	1	0.0001092196	0	3	3	3	2	2	1	2	1	3	0	3	0	0	1	0	24	1.852522e-06	3.812898e-07	2.397432e-06	0	0	4.743968e-06	0	0
chr1	 16740528	 16740548	chr1-566	   81.50	+	ENSG00000058453	CROCC	intron|lncRNA|snRNA	lncRNA	ncRNA	3	0.0007500836	3	3	1	3	2	2	2	1	2	4	4	4	2	3	2	3	41	3.705044e-06	2.592771e-05	8.391012e-06	2.480118e-05	0.0001012761	0	3.920211e-06	0
chr1	 16895993	 16896013	chr1-781	   75.40	+	ENSG00000058453	CROCC	intron|snRNA	snRNA	ncRNA	2	0.0004283245	3	3	2	2	2	2	2	2	2	3	4	4	0	3	2	2	38	6.792581e-06	2.402126e-05	5.99358e-06	8.267059e-06	0	4.743968e-06	2.613474e-06	0
chr1	 16896094	 16896114	chr1-1490	   30.80	+	ENSG00000058453	CROCC	intron|snRNA	snRNA	ncRNA	2	0.0001296282	3	2	2	1	2	2	1	0	2	2	2	3	1	3	1	1	28	1.235015e-06	1.372643e-05	1.198716e-06	0	0	4.743968e-06	1.306737e-06	0
chr1	 16896221	 16896241	chr1-2279	   16.30	+	ENSG00000058453	CROCC	intron	intron	intron	1	8.239288e-05	3	1	3	1	2	1	1	0	1	0	1	1	0	0	0	0	15	4.940059e-06	7.625796e-07	7.192296e-06	0	0	0	7.840421e-06	0
chr1	 16905314	 16905334	chr1-5982	   11.50	+	ENSG00000058453	CROCC	intron|lncRNA	lncRNA	ncRNA	2	4.841553e-05	3	1	3	0	2	0	1	1	2	1	3	0	0	0	0	0	17	1.852522e-06	3.812898e-07	4.794864e-06	0	0	4.743968e-06	2.613474e-06	0
chr1	 17408393	 17408413	chr1-2133	   17.60	-	ENSG00000179051	RCC2	3'UTR	3'UTR	3'UTR	1	5.587341e-05	1	3	3	3	2	1	1	1	1	2	1	0	0	1	0	0	20	1.235015e-06	3.812898e-07	2.397432e-06	0	0	0	2.613474e-06	0
chr1	 19103155	 19103175	chr1-3049	   19.40	-	ENSG00000127481	UBR4	downstream 10K|intron	intron	intron	2	4.480202e-05	3	3	3	1	2	1	1	0	1	1	0	0	0	0	0	0	16	3.087537e-06	3.812898e-07	3.596148e-06	0	0	4.743968e-06	0	0
chr1	 19104938	 19104958	chr1-981	   40.50	-	ENSG00000127481	UBR4	downstream 10K|intron	intron	intron	2	9.00674e-05	3	3	3	3	2	2	1	1	1	3	0	1	0	0	0	0	23	2.470029e-06	7.625796e-07	2.397432e-06	0	0	0	1.306737e-06	0
chr1	 19204501	 19204521	chr1-18505	    3.97	-	ENSG00000127481	UBR4	intron	intron	intron	1	1.555717e-05	1	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	7	6.175073e-07	3.812898e-07	0	0	0	9.487936e-06	1.306737e-06	0
chr1	 19218968	 19218988	chr1-201	   87.30	-	ENSG00000127463	EMC1	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.0004436216	3	3	3	3	2	2	1	1	1	3	2	1	0	0	3	2	30	6.175073e-06	1.143869e-06	8.391012e-06	0	0	0	5.226948e-06	0
chr1	 19338860	 19338880	chr1-54	  224.30	-	ENSG00000077549	CAPZB	3'UTR	3'UTR	3'UTR	1	0.0006258018	3	3	3	3	1	2	0	1	3	4	1	2	0	2	1	4	33	0	2.287739e-06	0	0	5.063804e-05	4.743968e-06	3.920211e-06	0
chr1	 19386964	 19386984	chr1-6652	    9.70	-	ENSG00000077549	CAPZB	intron|CDS_Retained_intron	CDS_RI	intron	2	7.348758e-05	2	1	3	2	1	1	1	1	2	1	0	1	0	0	0	0	16	1.852522e-06	0	1.198716e-06	0	5.063804e-05	0	1.306737e-06	0
chr1	 19468273	 19468293	chr1-3182	   14.10	-	ENSG00000077549	CAPZB	intron|CDS_Retained_intron	CDS_RI	intron	2	5.025579e-05	2	2	3	2	2	1	0	1	2	3	0	1	0	0	1	0	20	6.175073e-07	1.525159e-06	0	0	0	4.743968e-06	1.306737e-06	0
chr1	 20483109	 20483129	chr1-44	  199.20	-	ENSG00000162545	CAMK2N1	3'UTR	3'UTR	3'UTR	1	0.0007424832	3	3	3	3	2	2	2	0	1	3	0	3	1	1	2	4	33	3.705044e-06	2.287739e-06	7.192296e-06	8.267059e-06	0	0	3.920211e-06	0
chr1	 20483292	 20483312	chr1-3029	   15.40	-	ENSG00000162545	CAMK2N1	3'UTR	3'UTR	3'UTR	1	4.1652e-05	1	2	3	3	2	2	0	1	2	1	0	0	0	0	0	1	18	1.852522e-06	3.812898e-07	0	0	0	4.743968e-06	1.306737e-06	0
chr1	 20652280	 20652300	chr1-283	   64.80	-	ENSG00000244038	DDOST	3'UTR	3'UTR	3'UTR	1	0.0001678574	3	3	3	3	2	1	1	1	1	3	3	0	0	0	0	0	24	1.852522e-06	7.625796e-07	3.596148e-06	0	0	0	1.306737e-06	0
chr1	 20743046	 20743066	chr1-351	   65.20	-	ENSG00000127483	HP1BP3	3'UTR	3'UTR	3'UTR	1	0.0002008862	3	3	3	3	2	2	1	1	2	3	0	1	0	1	0	3	28	8.645102e-06	1.143869e-06	2.397432e-06	0	0	4.743968e-06	6.533684e-06	0
chr1	 20744144	 20744164	chr1-2747	   16.70	-	ENSG00000127483	HP1BP3	3'UTR|intron	3'UTR	3'UTR	2	5.520365e-05	2	1	2	3	2	1	1	0	1	2	0	0	0	0	0	2	17	1.235015e-06	3.812898e-07	3.596148e-06	0	0	0	1.306737e-06	0
chr1	 20744453	 20744473	chr1-978	   37.50	-	ENSG00000127483	HP1BP3	3'UTR|intron	3'UTR	3'UTR	2	0.0001500797	3	3	3	3	2	2	1	0	1	4	1	0	0	0	0	3	26	3.705044e-06	7.625796e-07	4.794864e-06	0	0	0	2.613474e-06	0
chr1	 20744575	 20744595	chr1-556	   46.30	-	ENSG00000127483	HP1BP3	3'UTR|intron	3'UTR	3'UTR	2	0.0001683457	2	3	3	3	2	1	1	0	1	4	1	1	0	1	1	1	25	3.087537e-06	3.812898e-07	2.397432e-06	0	0	0	2.613474e-06	0
chr1	 20773380	 20773400	chr1-1415	   26.00	-	ENSG00000127483	HP1BP3	downstream 10K|intron	intron	intron	2	0.000104673	2	3	3	3	1	2	0	0	3	3	0	0	0	0	1	0	21	1.235015e-06	0	0	0	5.063804e-05	4.743968e-06	1.306737e-06	0
chr1	 20774035	 20774055	chr1-2690	   20.70	-	ENSG00000127483	HP1BP3	5'UTR|downstream 10K|intron	5'UTR	5'UTR	3	6.52146e-05	3	3	2	3	1	2	1	0	2	3	0	1	0	0	0	0	21	1.852522e-06	0	0	8.267059e-06	0	4.743968e-06	3.920211e-06	0
chr1	 20775992	 20776012	chr1-372	   55.50	-	ENSG00000127483	HP1BP3	CDS|intron	CDS	CDS	2	0.0001395981	3	3	3	3	2	1	1	1	1	2	2	1	0	0	1	1	25	1.852522e-06	3.050318e-06	2.397432e-06	0	0	0	5.226948e-06	0
chr1	 20806837	 20806857	chr1-13014	    5.29	-	ENSG00000075151	EIF4G3	3'UTR	3'UTR	3'UTR	1	2.77575e-05	0	2	3	2	2	1	1	0	1	1	0	0	0	0	0	1	14	1.235015e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr1	 20806967	 20806987	chr1-512	   79.80	-	ENSG00000075151	EIF4G3	3'UTR	3'UTR	3'UTR	1	0.0003644247	2	3	3	3	2	1	1	1	1	4	2	2	1	3	1	4	34	3.705044e-06	7.625796e-07	5.99358e-06	0	0	0	5.226948e-06	0
chr1	 20937618	 20937638	chr1-849	   44.10	-	ENSG00000075151	EIF4G3	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0001059673	3	3	1	3	2	2	1	0	2	3	0	2	0	0	1	0	23	6.175073e-06	3.812898e-07	5.99358e-06	0	0	4.743968e-06	2.613474e-06	0
chr1	 20998525	 20998545	chr1-3566	   14.10	-	ENSG00000075151	EIF4G3	downstream 10K|intron	intron	intron	2	2.726814e-05	2	2	2	2	2	1	1	0	1	3	0	0	0	0	0	1	17	1.852522e-06	7.625796e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr1	 21097454	 21097474	chr1-3643	   14.50	-	ENSG00000075151	EIF4G3	intron	intron	intron	1	2.91352e-05	2	3	1	3	2	1	1	0	1	2	0	0	0	0	0	0	16	1.235015e-06	3.812898e-07	1.198716e-06	0	0	0	2.613474e-06	0
chr1	 21104531	 21104551	chr1-23741	    4.85	-	ENSG00000075151	EIF4G3	intron	intron	intron	1	1.013754e-05	1	0	1	1	2	1	1	0	1	2	0	0	0	0	1	0	11	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr1	 21117717	 21117737	chr1-1020	   26.00	-	ENSG00000075151	EIF4G3	intron	intron	intron	1	7.67839e-05	3	3	2	3	2	2	0	0	2	2	1	2	0	0	0	0	22	3.087537e-06	7.625796e-07	0	0	0	4.743968e-06	1.306737e-06	0
chr1	 21119297	 21119317	chr1-6580	    9.70	-	ENSG00000075151	EIF4G3	intron	intron	intron	1	3.084124e-05	2	3	0	2	1	1	1	1	2	0	0	1	0	1	0	0	15	6.175073e-07	0	2.397432e-06	0	0	4.743968e-06	1.306737e-06	0
chr1	 21147786	 21147806	chr1-1320	   29.50	-	ENSG00000075151	EIF4G3	intron	intron	intron	1	6.479458e-05	2	3	1	3	2	2	1	0	2	2	1	0	0	0	1	0	20	2.470029e-06	3.812898e-07	7.192296e-06	0	0	4.743968e-06	3.920211e-06	0
chr1	 21156544	 21156564	chr1-1416	   22.50	-	ENSG00000075151	EIF4G3	intron	intron	intron	1	6.86919e-05	0	3	2	3	2	2	1	1	2	2	2	0	0	0	1	1	22	3.705044e-06	3.812898e-07	8.391012e-06	0	0	4.743968e-06	3.920211e-06	0
chr1	 21171249	 21171269	chr1-9545	    5.73	-	ENSG00000075151	EIF4G3	intron	intron	intron	1	1.931657e-05	2	0	0	1	2	1	1	1	1	1	0	0	0	0	0	0	10	1.852522e-06	1.143869e-06	1.198716e-06	0	0	0	2.613474e-06	0
chr1	 21172101	 21172121	chr1-76	  143.20	-	ENSG00000075151	EIF4G3	intron	intron	intron	1	0.0003113012	3	3	3	3	2	2	1	1	2	4	2	2	0	0	1	0	29	3.087537e-06	1.525159e-06	3.596148e-06	0	0	1.42319e-05	5.226948e-06	0
chr1	 21217283	 21217303	chr1-5400	   11.00	-	ENSG00000117298	ECE1	3'UTR	3'UTR	3'UTR	1	7.299621e-05	1	3	3	3	2	1	1	1	1	2	1	0	0	0	0	2	21	2.470029e-06	1.143869e-06	1.198716e-06	0	0	9.487936e-06	0	0
chr1	 21219526	 21219546	chr1-295	  143.70	-	ENSG00000117298	ECE1	3'UTR|intron	3'UTR	3'UTR	2	0.0003750837	3	3	3	3	2	2	1	1	2	4	1	1	1	1	2	3	33	4.940059e-06	4.194188e-06	3.596148e-06	0	0	4.743968e-06	3.920211e-06	0
chr1	 21219586	 21219606	chr1-665	   40.10	-	ENSG00000117298	ECE1	3'UTR|intron	3'UTR	3'UTR	2	0.0001270575	2	3	3	3	2	1	1	1	2	3	1	0	1	0	1	1	25	6.792581e-06	3.812898e-07	8.391012e-06	0	0	4.743968e-06	3.920211e-06	0
chr1	 21459531	 21459551	chr1-4307	   27.30	-				UnAn	UnAn	0	0.0002154226	3	3	2	3	2	1	1	1	2	3	1	1	0	1	1	3	28	1.235015e-06	3.812898e-07	1.198716e-06	0	5.063804e-05	4.743968e-06	0	0
chr1	 21723657	 21723677	chr1-725	   44.50	-	ENSG00000090686	USP48	downstream 10K|intron	intron	intron	2	0.0003304911	3	3	3	3	2	1	1	1	1	1	1	1	0	0	2	0	23	6.792581e-06	1.906449e-06	1.198716e-05	0	0	0	5.226948e-06	0
chr1	 21724777	 21724797	chr1-14204	    5.29	-	ENSG00000090686	USP48	5'UTR|downstream 10K|intron	5'UTR	5'UTR	3	1.951858e-05	1	1	2	2	2	0	0	0	2	0	0	0	0	0	1	0	11	1.852522e-06	3.812898e-07	0	0	0	4.743968e-06	1.306737e-06	0
chr1	 22031048	 22031068	chr1-384	   63.90	+	ENSG00000218510	LINC00339	intron|Other|lncRNA	lncRNA	ncRNA	3	0.0004185133	3	3	3	3	1	2	1	1	2	5	2	1	0	1	2	4	34	2.470029e-06	0	2.397432e-06	0	5.063804e-05	0	3.920211e-06	0
chr1	 22091811	 22091831	chr1-4	 1036.60	+	ENSG00000070831	CDC42	3'UTR|Other	3'UTR	3'UTR	2	0.00333069	3	3	3	3	2	2	2	2	2	4	2	4	2	4	4	6	48	2.53178e-05	3.622253e-05	1.558331e-05	8.267059e-06	0	7.115952e-05	1.698758e-05	0
chr1	 22092008	 22092028	chr1-526	   48.50	+	ENSG00000070831	CDC42	3'UTR	3'UTR	3'UTR	1	0.0003458789	2	3	3	3	2	2	1	1	2	4	2	1	0	2	3	5	36	3.705044e-06	2.287739e-06	8.391012e-06	0	0	9.487936e-06	1.306737e-06	0
chr1	 22092794	 22092814	chr1-1477	   25.10	+	ENSG00000070831	CDC42	3'UTR	3'UTR	3'UTR	1	0.0001180973	2	1	3	3	2	2	1	0	1	3	1	0	1	0	1	3	24	3.705044e-06	1.143869e-06	1.198716e-06	0	0	0	5.226948e-06	0
chr1	 23083656	 23083676	chr1-235	   84.60	+	ENSG00000004487	KDM1A	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.0001955414	2	3	3	3	2	2	0	0	2	4	0	1	0	2	2	2	28	6.175073e-07	2.287739e-06	0	0	0	4.743968e-06	1.306737e-06	0
chr1	 23135223	 23135243	chr1-13707	    4.85	-	ENSG00000169641	LUZP1	intron	intron	intron	1	1.720523e-05	1	1	0	0	2	1	1	0	1	2	0	1	0	0	1	0	11	6.175073e-07	3.812898e-07	1.198716e-06	0	0	4.743968e-06	0	0
chr1	 23159501	 23159521	chr1-1824	   21.60	-	ENSG00000169641	LUZP1	intron	intron	intron	1	6.284513e-05	2	3	3	3	2	1	2	1	1	2	1	0	0	1	0	0	22	6.175073e-07	3.812898e-07	2.397432e-06	8.267059e-06	0	0	2.613474e-06	0
chr1	 23164969	 23164989	chr1-10442	    5.29	-	ENSG00000169641	LUZP1	intron	intron	intron	1	2.517723e-05	0	1	0	2	2	1	0	1	2	2	0	2	0	0	0	0	13	2.470029e-06	3.812898e-07	0	0	0	4.743968e-06	2.613474e-06	0
chr1	 23166036	 23166056	chr1-285	   97.00	-	ENSG00000169641	LUZP1	intron	intron	intron	1	0.0002312845	3	3	3	3	2	2	1	2	1	4	0	1	0	0	1	2	28	1.852522e-06	5.338057e-06	3.596148e-06	0	0	0	3.920211e-06	0
chr1	 23259684	 23259704	chr1-3911	   54.20	+			Other|unannotated	Other	Other	2	0.0001774257	0	0	0	0	2	2	1	1	2	3	3	3	1	1	2	3	24	2.470029e-06	2.669029e-06	1.198716e-06	0	0	9.487936e-06	1.306737e-06	0
chr1	 23285999	 23286019	chr1-331	   56.40	-	ENSG00000261326	LINC01355	lncRNA	lncRNA	ncRNA	1	0.0001328247	3	3	3	3	2	2	1	1	1	3	2	0	0	0	1	0	25	6.175073e-07	7.625796e-07	1.198716e-06	0	0	0	6.533684e-06	0
chr1	 23290650	 23290670	chr1-5420	    9.70	-				UnAn	UnAn	0	2.929189e-05	2	2	2	2	2	1	1	0	2	0	1	0	0	0	1	0	16	6.175073e-07	3.812898e-07	2.397432e-06	0	0	4.743968e-06	1.306737e-06	0
chr1	 23306055	 23306075	chr1-716	   34.40	-	ENSG00000125944	HNRNPR	3'UTR|intron	3'UTR	3'UTR	2	8.256906e-05	2	2	3	3	2	2	2	0	1	3	1	1	0	1	0	0	23	3.705044e-06	3.812898e-07	4.794864e-06	8.267059e-06	0	0	2.613474e-06	0
chr1	 23306363	 23306383	chr1-459	   55.10	-	ENSG00000125944	HNRNPR	3'UTR|intron	3'UTR	3'UTR	2	0.0001942883	3	3	3	3	2	1	1	1	2	4	2	3	0	0	1	0	29	4.940059e-06	7.625796e-07	5.99358e-06	0	0	9.487936e-06	2.613474e-06	0
chr1	 23306557	 23306577	chr1-325	   60.80	-	ENSG00000125944	HNRNPR	3'UTR|intron	3'UTR	3'UTR	2	0.0001775139	3	3	3	3	2	1	1	1	2	3	1	1	1	0	1	1	27	3.087537e-06	7.625796e-07	2.397432e-06	0	0	4.743968e-06	2.613474e-06	0
chr1	 23309119	 23309139	chr1-470	   52.90	-	ENSG00000125944	HNRNPR	3'UTR|intron	3'UTR	3'UTR	2	0.0001302596	3	3	3	3	2	1	1	1	1	1	2	0	0	0	0	0	21	8.027595e-06	7.625796e-07	3.596148e-06	0	0	0	5.226948e-06	0
chr1	 23320698	 23320718	chr1-642	   37.90	-	ENSG00000125944	HNRNPR	intron	intron	intron	1	0.0001014906	2	3	3	3	2	2	1	1	1	4	1	0	0	0	1	0	24	6.175073e-06	1.143869e-06	4.794864e-06	0	0	0	3.920211e-06	0
chr1	 23320790	 23320810	chr1-17386	    4.41	-	ENSG00000125944	HNRNPR	intron	intron	intron	1	1.443349e-05	2	2	1	2	2	1	1	0	1	1	0	0	0	0	0	0	13	1.235015e-06	7.625796e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr1	 23322615	 23322635	chr1-4479	   12.80	-	ENSG00000125944	HNRNPR	intron	intron	intron	1	5.449127e-05	3	2	2	2	2	1	1	2	1	2	2	1	0	0	1	0	22	3.705044e-06	3.812898e-07	3.596148e-06	0	0	4.743968e-06	0	0
chr1	 23338157	 23338177	chr1-9055	    7.49	-	ENSG00000125944	HNRNPR	5'UTR|intron	5'UTR	5'UTR	2	1.975159e-05	1	2	1	3	2	1	1	0	1	1	0	0	0	0	0	0	13	6.175073e-07	3.812898e-07	1.198716e-06	0	0	4.743968e-06	0	0
chr1	 23692921	 23692941	chr1-2167	   17.20	+	ENSG00000142676	RPL11	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	3.639951e-05	3	3	3	3	2	1	1	0	1	1	0	0	0	0	0	0	18	6.175073e-07	7.625796e-07	1.198716e-06	0	0	0	2.613474e-06	0
chr1	 23787736	 23787756	chr1-265	   97.00	+	ENSG00000057757	PITHD1	3'UTR|Other	3'UTR	3'UTR	2	0.000302339	3	3	3	3	2	2	0	1	2	2	0	1	0	1	2	3	28	6.175073e-07	7.625796e-07	0	0	5.063804e-05	9.487936e-06	0	0
chr1	 23959833	 23959853	chr1-3692	   13.20	+	ENSG00000189266	PNRC2	5'UTR|intron	5'UTR	5'UTR	2	4.162949e-05	1	2	2	3	2	2	1	1	2	1	0	0	0	0	0	1	18	6.175073e-07	3.812898e-07	2.397432e-06	0	0	4.743968e-06	1.306737e-06	0
chr1	 23966047	 23966067	chr1-1294	   26.00	-	ENSG00000188529	SRSF10	3'UTR	3'UTR	3'UTR	1	8.246207e-05	2	3	3	3	2	2	1	1	1	3	1	0	0	1	1	2	26	2.470029e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr1	 23967941	 23967961	chr1-120	   99.60	-	ENSG00000188529	SRSF10	3'UTR|CDS|intron	3'UTR	3'UTR	3	0.0003244219	3	3	3	3	2	2	1	1	2	3	1	2	1	1	0	2	30	1.235015e-06	2.669029e-06	4.794864e-06	0	0	4.743968e-05	5.226948e-06	0
chr1	 23968254	 23968274	chr1-2448	   16.30	-	ENSG00000188529	SRSF10	3'UTR|intron	3'UTR	3'UTR	2	0.000125937	3	3	3	3	2	1	1	1	1	3	1	0	0	0	1	0	23	1.852522e-06	1.143869e-06	2.397432e-06	0	0	0	2.613474e-06	0
chr1	 23968359	 23968379	chr1-660	   40.50	-	ENSG00000188529	SRSF10	3'UTR|intron	3'UTR	3'UTR	2	0.000115095	3	2	3	3	2	2	1	1	1	4	1	0	0	1	1	0	25	3.705044e-06	3.812898e-07	7.192296e-06	0	0	0	6.533684e-06	0
chr1	 23969524	 23969544	chr1-2813	   15.90	-	ENSG00000188529	SRSF10	3'UTR|intron	3'UTR	3'UTR	2	5.70826e-05	2	3	3	3	2	2	1	0	1	0	0	0	1	0	1	0	19	1.235015e-06	3.812898e-07	2.397432e-06	0	0	0	1.306737e-06	0
chr1	 23971506	 23971526	chr1-666	   44.50	-	ENSG00000188529	SRSF10	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	0.0001866291	3	3	3	3	2	2	1	1	1	4	0	0	1	0	1	1	26	3.087537e-06	3.812898e-07	4.794864e-06	0	0	0	3.920211e-06	0
chr1	 23975352	 23975372	chr1-847	   36.10	-	ENSG00000188529	SRSF10	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0001228306	3	3	3	3	2	2	1	1	1	3	2	1	0	0	1	2	28	3.087537e-06	1.906449e-06	2.397432e-06	0	0	0	1.04539e-05	0
chr1	 23975433	 23975453	chr1-729	   42.30	-	ENSG00000188529	SRSF10	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0002141337	3	3	3	3	2	2	1	0	2	4	4	3	0	0	1	2	33	9.880117e-06	7.625796e-07	7.192296e-06	0	0	9.487936e-06	5.226948e-06	0
chr1	 23977852	 23977872	chr1-304	   71.80	-	ENSG00000188529	SRSF10	downstream 10K|intron	intron	intron	2	0.0003574017	3	3	3	2	2	2	2	2	2	4	3	3	0	0	4	1	36	6.175073e-06	5.719347e-06	4.794864e-06	1.653412e-05	0	4.743968e-06	5.226948e-06	0
chr1	 23978344	 23978364	chr1-6002	   12.30	-	ENSG00000188529	SRSF10	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	3.223111e-05	2	3	2	3	2	2	1	0	1	1	1	1	0	0	0	1	20	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr1	 24647845	 24647865	chr1-5714	   11.00	+	ENSG00000133226	SRRM1	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	3.150194e-05	1	3	1	3	2	1	1	0	1	1	0	0	0	0	0	0	14	3.705044e-06	7.625796e-07	1.198716e-06	0	0	0	3.920211e-06	0
chr1	 24662970	 24662990	chr1-2142	   18.10	+	ENSG00000133226	SRRM1	intron	intron	intron	1	5.919928e-05	3	3	1	3	2	1	1	1	1	3	0	0	0	0	0	1	20	6.792581e-06	3.812898e-07	2.397432e-06	0	0	0	3.920211e-06	0
chr1	 24672754	 24672774	chr1-937	   80.70	+	ENSG00000133226	SRRM1	3'UTR	3'UTR	3'UTR	1	0.0003775743	3	3	3	3	2	2	1	1	1	3	2	1	2	0	3	4	34	7.410088e-06	1.525159e-06	2.397432e-06	0	0	0	9.147158e-06	0
chr1	 24672896	 24672916	chr1-738	   56.40	+	ENSG00000133226	SRRM1	3'UTR	3'UTR	3'UTR	1	0.0002829841	2	3	3	3	2	2	1	1	2	3	4	3	1	2	1	2	35	1.173264e-05	7.625796e-07	8.391012e-06	0	0	4.743968e-06	1.176063e-05	0
chr1	 24672984	 24673004	chr1-12	  415.60	+	ENSG00000133226	SRRM1	3'UTR|Other	3'UTR	3'UTR	2	0.001487854	3	3	3	3	2	2	2	2	3	4	4	3	3	3	3	6	49	2.223026e-05	1.48703e-05	2.157689e-05	8.267059e-06	0.0001012761	1.42319e-05	2.221453e-05	0
chr1	 24673200	 24673220	chr1-56	  152.50	+	ENSG00000133226	SRRM1	3'UTR|Other	3'UTR	3'UTR	2	0.0006324224	3	3	3	3	2	2	1	1	2	4	3	2	2	0	3	4	38	3.705044e-06	7.244506e-06	2.397432e-06	0	0	9.487936e-06	2.613474e-06	0
chr1	 24756491	 24756511	chr1-6793	    7.49	+	ENSG00000169504	CLIC4	intron	intron	intron	1	2.223291e-05	3	1	1	2	2	2	1	1	1	2	0	0	0	0	0	0	16	1.235015e-06	3.812898e-07	2.397432e-06	0	0	0	1.306737e-06	0
chr1	 24758823	 24758843	chr1-1590	   23.40	+	ENSG00000169504	CLIC4	intron|Other	Other	Other	2	5.092298e-05	2	3	1	3	2	2	1	0	1	3	0	1	0	0	1	0	20	2.470029e-06	1.525159e-06	2.397432e-06	0	0	0	3.920211e-06	0
chr1	 24759496	 24759516	chr1-2547	   15.00	+	ENSG00000169504	CLIC4	intron	intron	intron	1	9.975186e-05	2	3	3	2	2	2	1	0	3	2	0	1	0	1	1	1	24	6.175073e-07	3.812898e-07	1.198716e-06	0	0	4.743968e-06	2.613474e-06	4.44919e-05
chr1	 24841962	 24841982	chr1-5636	    8.81	+	ENSG00000169504	CLIC4	3'UTR	3'UTR	3'UTR	1	2.808447e-05	0	2	3	2	2	1	1	0	2	3	0	0	0	0	0	1	17	6.175073e-07	3.812898e-07	1.198716e-06	0	0	4.743968e-06	1.306737e-06	0
chr1	 24842715	 24842735	chr1-730	   37.50	+	ENSG00000169504	CLIC4	3'UTR|intron	3'UTR	3'UTR	2	0.0004983933	2	3	3	3	2	2	1	1	2	4	2	0	1	2	2	5	35	8.027595e-06	7.625796e-07	3.596148e-06	0	0	4.743968e-06	3.920211e-06	0
chr1	 25244395	 25244415	chr1-3987	   12.30	-	ENSG00000117616	RSRP1	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	3.862447e-05	3	3	1	3	2	1	1	0	1	2	0	0	0	1	1	0	19	6.175073e-07	3.812898e-07	2.397432e-06	0	0	0	2.613474e-06	0
chr1	 25360669	 25360689	chr1-6125	   10.60	+	ENSG00000183726	TMEM50A	CDS	CDS	CDS	1	3.082287e-05	1	1	2	2	2	1	1	0	1	2	1	0	0	0	0	0	14	2.470029e-06	3.812898e-07	2.397432e-06	0	0	0	1.306737e-06	0
chr1	 25900841	 25900861	chr1-554	   60.80	-	ENSG00000117632	STMN1	3'UTR|intron	3'UTR	3'UTR	2	0.0001570891	0	3	3	3	2	2	1	0	1	3	1	0	0	2	0	3	24	1.235015e-06	3.812898e-07	3.596148e-06	0	0	0	1.306737e-06	0
chr1	 25900920	 25900940	chr1-225	  115.90	-	ENSG00000117632	STMN1	3'UTR|intron	3'UTR	3'UTR	2	0.0003699057	2	3	3	3	1	2	1	1	2	3	0	1	1	1	0	3	27	3.705044e-06	0	3.596148e-06	0	0	1.42319e-05	3.920211e-06	0
chr1	 25903556	 25903576	chr1-3622	   15.40	-	ENSG00000117632	STMN1	intron	intron	intron	1	3.785142e-05	3	2	3	3	1	0	1	0	2	2	0	1	0	0	0	0	18	0	7.625796e-07	1.198716e-06	0	0	4.743968e-06	1.306737e-06	0
